14651,1.261664600058728958e+01,7.486354493584805869e-01,-2.244376949568981150e+00,8.343982648237178168e+00,-2.461159117684965647e+00,-1.459113232720452347e+00,-1.996745021311262080e+00,1.619730829921275372e+00,1.878584297401640346e-01,2.780588495457893217e+00,5.943835867484908997e-02,-3.118231728580275863e+00,-1.750386263837467871e+00,1.834732604144593049e+00,-9.348627696046560853e-01,1.059464927394503375e+00,2.528974264049498877e-01,1.021943746770271444e+00,-6.396584975191846323e-02,4.488050698341325973e-01,-7.815319951125659914e-01,-1.202636959533335492e+00,2.939397079974149785e-01,4.692256771267172555e-01,3.558928247605420980e-02,-3.612668430721495128e-01,-2.119342487842924783e+00,1.662547166890901762e+00,3.401092918349213789e+00,-1.950809186597048939e-01,1.592095456398127107e+00,1.217471754749030355e+00,-2.104858693508593337e+00,7.274345885039064097e-01,-8.413723888824269359e-01,-1.563538679594029146e+00,-2.069006200838543474e+00,-6.278365847761959717e-01,-1.784461146552624333e+00,-6.259608907654274912e-01,-1.202817737210716498e+00,2.247930778626824333e-01,1.833810333752242894e+00,3.178982980123952196e+00,1.993194259500523646e-01,2.949446697899273051e+00,2.262103065447043093e+00,3.241548441391113755e+00,-3.965615064174615179e-01,2.157081598744795770e+00,-8.184266446662645800e-01,1.413837190293273594e+00
16116,5.896443408409393072e+00,4.740729125529018262e+00,-3.887876820461791727e+00,-2.882800335825095317e+00,1.067560913392749250e-01,-6.512887518654655317e-01,-9.774473095047675475e-01,1.269749296407832517e+00,5.365305863114089746e+00,-1.085957518552740630e+01,1.004850368164323804e+01,-5.293812177127385610e+00,-1.228591257733966657e-01,-1.426282511456833157e+00,-4.252473674709417395e+00,-3.415027324817769383e+00,-8.460191226890507732e-01,-3.347713504120128913e+00,5.718275874013676319e-01,-1.198718883739932073e+00,-3.087011300902617439e+00,-9.436111799659174793e-01,1.338616630924468032e+00,2.613618053212321546e-01,-2.216837712561529283e+00,5.069151029784169094e-02,4.130007135760999093e-01,-1.742020736795843738e-01,6.065911874546201510e-01,-2.369734966599220893e+00,1.518578114887987995e+00,1.436443508039753736e+00,-1.306262460810357240e+00,-9.655697281222463957e-02,4.920639797457562747e-01,-3.863985033645787048e-01,1.637985810249363627e+00,-9.657741499140950481e-01,3.605077974279881081e-01,-4.304537464755673892e-01,8.236333846508379075e-01,-6.275331794843093114e-01,1.181426378843272396e+00,-1.787218755033503692e+00,8.604242035811704437e-01,-1.471528952666357193e-01,-9.546872319828973719e-03,-6.316679620579296328e-01,-6.480716347136418198e-01,4.466824765249204354e-01,8.952613139819347587e-01,-8.957863451693272028e-01
17581,6.353705518200807312e+00,-9.662041321807826044e-01,-1.626885267410443259e+00,2.394855961338272277e+00,-3.286609109915570759e+00,1.416252078478446697e+00,2.713696290905815545e+00,8.039285842608401289e-01,1.392006405851271333e+00,3.812601447804032651e-01,-1.697593559679209774e+00,-4.896074638253446465e-01,-1.113761610203718000e+00,-1.037115618457795513e-01,-1.264870854057589700e+00,6.240079109720484407e-01,9.160196454054082837e-02,-3.288329307925606515e-01,-8.402213598281297324e-01,3.290566959392515756e-01,5.460471195661186217e-01,-1.022494357102396556e+00,2.295325665990308295e+00,1.343972849037097794e-02,1.261787071342264532e+00,1.132479436834301190e+00,-2.107259646977678980e+00,-1.551434475701490179e+00,2.559683143092486901e+00,-1.272656904882660811e+00,-1.503704925938532222e+00,3.708349227228809331e-01,1.675367871778428830e+00,-7.281349392061117198e-01,1.467796012831610319e+00,2.903962717500223611e-01,2.570781669220962851e+00,9.734081226763824368e-01,-8.560191209561034409e-01,1.796164898756771100e+00,-3.315440275917954649e-01,-5.401506417887208533e-01,1.033524769584818870e+00,1.472033873227251322e+00,2.654364449610588483e+00,6.197822213213882714e-03,-4.004765571594206541e-01,-2.142063464958410712e+00,2.105497526324247026e+00,1.838270197978251475e-01,4.582255230331968576e-01,-1.110123961773042289e+00
19046,1.362712671941854836e+01,-1.089643459673760972e+00,-5.407141498715358097e+00,7.446252239024182984e+00,-3.462917591389130134e+00,3.986853158818686182e-01,2.707703400884471812e+00,-5.079349641207668853e-01,-1.266079896264174609e+00,5.226647900152380233e-01,-7.828996484894027441e-01,-6.855170345995791337e-01,-1.678699115170333211e+00,-2.627736352751360860e-01,-3.808517378940529330e+00,3.050889026379229652e+00,1.636145248531053253e+00,-1.046513602625069872e+00,-2.072261581967795863e-01,-7.988054784119905660e-01,-8.713907667838824977e-01,7.810859899687794261e-02,2.980444581426830553e+00,9.584519038633058929e-02,-2.320892781496768809e+00,-9.316575889958369494e-01,4.452890343465386036e-01,9.802126525746636121e-01,1.128036211113262688e+00,-8.305646194736840959e-01,6.776767210520949769e-01,1.167583483705865621e+00,2.294309148565881529e+00,-5.687455520732367376e-01,-3.654511453361197204e-01,-2.079541368085940700e+00,-1.122926009663095304e+00,2.779796308123076543e+00,3.897786586897894701e+00,-1.659459707048918764e+00,-1.624321373238549970e+00,5.008619669009758968e-02,5.448581275503763255e-01,-4.540402736662118022e-01,1.938377145015939940e+00,1.601277112880785669e-01,-2.714996901437602084e+00,-1.122214637004408599e+00,6.965382316687046549e-01,-2.778173510282137548e-01,3.225879353744442124e+00,-7.240082370834702297e-02
20511,1.660294071421680684e+01,1.208387895568266934e+01,2.356977365375754641e+00,-5.923681128945929686e+00,-8.373135344184884588e+00,-5.337668076362109382e+00,-8.055450071576078841e+00,5.509202357130965844e+00,3.501743182412456079e+00,4.360807173633625133e+00,-4.400810922621073651e+00,-2.643175746846244262e-02,-1.971891221646618231e+00,-9.892003494140638509e+00,3.362721215049196744e+00,2.120148156259432870e+00,9.429437093256775038e-01,-1.747937365257060449e+00,3.850707613536955787e+00,5.403990892698152138e+00,1.195887378802382717e+00,-1.842551329879986488e+00,5.717478930565804696e+00,-3.438880211209844884e+00,-3.634074665226531220e+00,-1.122883875881208526e+00,2.530867357304687815e+00,4.441791676216362283e-01,-1.343218116409563345e+00,-1.903419814081553696e+00,-3.622695342976519628e-01,-2.099258845421032027e-01,9.070408322283887159e-01,6.521658158394328275e+00,4.370600795281989193e+00,2.842988933270881091e+00,-2.643184154649088402e+00,1.725516993135780108e+00,4.259201282892741247e+00,2.342171319684141384e+00,4.014331470969493831e-01,1.927434735433128044e+00,2.856008558426044175e+00,6.996701453907094859e-01,-1.552534658066136330e+00,4.773775284107061090e+00,-4.401456600848354661e+00,-7.519921358056741445e-01,-7.428397444140576178e-02,-2.542308234759274477e+00,-1.450519800192038078e+00,-1.180322132542494934e-01
21976,6.428086399571949272e+00,-9.268318890933895382e-01,-1.039242598492535974e+00,1.593649146991404697e+00,-5.274060434973263156e+00,-2.982529041915852108e+00,2.288401483513574863e+00,-2.805411016126347912e-01,-1.714895024817100211e+00,-2.310983621964531221e+00,-1.857242407827510711e+00,7.152363255128894037e-01,-2.307994965041010038e-01,-4.258394176243744944e-01,-3.776021538576314340e-02,-2.898594508399072733e-01,2.714767594751399837e+00,9.453758800798920392e-01,-7.528337674260527912e-01,9.437586708921855694e-01,1.413044370634160218e+00,-5.063732529445654773e-01,1.957304800895106389e+00,7.956389997317295792e-01,5.833536279347364406e-01,2.568098686750731385e+00,8.674600189135590611e-01,3.123874475751105884e+00,1.130019499876704803e+00,2.703870422501091220e+00,2.609654842626289106e+00,7.456417685587798383e-01,-1.233457358877052323e+00,-2.819809004911157796e-03,-7.644073523788668112e-01,5.704313698471845662e-01,-1.510596957957057729e+00,1.092474168857315631e+00,-9.448413239029234134e-01,-1.238196530580431831e-01,7.369208541037755023e-01,-9.723036069965704797e-01,-2.640093473769232757e-01,2.575833958442292904e+00,-2.066061155473027267e+00,-7.556198209407091193e-01,9.196970447929774251e-01,-3.022907913259356705e-01,-1.530906745269441371e+00,-2.362030429940893406e+00,1.013851058095942115e+00,-1.508968785401810120e+00
23441,2.056513794861628242e+01,4.151588183084950145e+00,-5.109370370647112303e+00,9.678529876460444825e+00,-5.850059018395517896e+00,3.034165214001427024e+00,-4.567380739059557548e+00,2.661372657625593163e+00,-5.602977286664331258e-01,1.940587768111923239e-01,1.323166862899590956e+00,5.798911472071949236e-01,3.309849096402624813e+00,3.426417180171617449e+00,-1.408817520005698265e+00,-1.441590840230499326e+00,4.233869999978844945e+00,4.549218750746208406e-01,4.416703658297209678e-01,3.699382112852729776e+00,3.143671448145967329e+00,-2.070474968068704680e+00,-9.759529586971548154e-01,-4.875818580543021419e+00,-8.446796177409595652e-01,-3.694349447466545922e+00,-2.569247409347475752e+00,4.586002024501401597e-01,5.102563279472351887e-01,7.541637533703060559e-01,-1.183862581819963733e+00,5.662235080856486968e-01,-4.030082196556980634e+00,8.090139261269950754e-01,-1.168181075376761413e+00,1.791311937844656477e+00,-2.137281269118600502e-01,-7.890478221348261600e-01,-2.483066650283736188e+00,-1.859609197805346170e+00,2.016550737213213651e+00,5.371913655742384108e+00,-2.154508952446307357e-02,-5.473709719709628496e-01,2.353243205002279570e+00,-3.180870100136872658e+00,2.470968262275459182e+00,2.472914378829458304e-01,1.800081234693683196e+00,1.524791926768739536e+00,2.359764906259474992e-01,2.780367054878976951e+00
24906,8.851168479154603119e+01,-1.065015270709181294e+01,2.351644392823040874e+01,-1.337599786842000604e+01,2.161969600394675339e+01,-3.348525265559943342e+00,-1.361264372932871325e+01,6.499739579798158751e+00,-3.635839859852613820e+00,1.243462516154174402e+01,4.498574223283205775e+00,5.420152979229559520e+00,2.280281090603830219e+00,-3.323762158197035799e+00,-3.460441752311641306e+00,-7.944406473797606338e+00,5.963091330927701605e+00,-4.376278028776673379e-01,4.173879756410593167e+00,-2.683154381032982538e+00,1.360842933472887539e+00,-6.023502881936042996e+00,3.605763788725941055e+00,-1.764645573184246696e-01,-4.057332900870640024e+00,-3.053876497892993758e+00,6.559229759640029300e+00,2.199261055946814203e+00,5.267478674822358153e-02,8.363572829151577182e+00,5.323732690221544495e+00,2.849445044829631346e+00,2.569503411403340376e+00,-1.973383261972935454e+00,-1.503630765722776763e+00,6.692200608947476148e+00,3.383623565426527424e+00,-1.143308378588602653e-01,6.268177380248628694e+00,1.298011883171071634e+00,5.582928187012126564e+00,-3.237881500345471952e+00,1.562518934731813802e+00,-4.981191928384872680e-01,4.925109551829642385e+00,-5.342475794450126436e+00,5.737357835100198589e-01,-5.149807362105212061e-01,2.088901267972400166e+00,3.916730739733078615e+00,1.559184543070740059e+00,-2.595684604314061783e+00
26371,3.212210766294469266e+01,-1.350542559892349814e+01,-5.967171636378826527e+00,-3.071010364934484205e+00,1.572950732719206712e+00,-1.363105277547428162e+00,-3.618379350318431165e+00,-6.534625297732956639e+00,5.889850906170353895e+00,1.906462330330869426e+00,-2.017532166537713945e+00,3.193877724896457271e-01,9.847563181867535320e+00,-1.353509699738044025e+00,-3.446892367730532758e+00,-2.276165308426496114e+00,-3.546485051552708878e+00,-5.711967002941267246e+00,-1.082369380710509754e-01,5.470930378647759440e+00,2.886711528233514290e+00,-9.818767889794978387e+00,-5.678224369490515455e-01,3.926770888826626837e+00,2.825392205943999535e+00,-1.469381516286738076e+00,4.891048133565695233e-01,-3.919011611665337735e+00,-2.975960861696567150e+00,6.556178213866079574e-01,5.937388568692194113e+00,-6.260435340958547812e+00,6.941699491056307902e-02,4.338746906224996813e+00,3.928515458782392500e+00,2.638625052392025161e+00,-5.373343464483026910e-01,3.522340875566912555e+00,-4.428029410704507285e+00,2.291928291217850688e+00,4.514686484055312476e-01,1.547061694789291231e+00,1.039234209104669793e+00,-9.658095902276679912e-01,5.162013882911698381e+00,-7.253470898210520046e-01,-1.056795562841111646e+00,2.597971208556611344e+00,1.306194211084570345e+00,1.772037476665225375e+00,-5.482319882183999127e-01,1.103440188782320863e+00
27836,6.065127983962623759e+00,-3.968175337925257118e+00,-2.702935134870124934e+00,6.199313928083089564e+00,7.121217779863376895e-01,-2.647752860281775145e-01,1.490574071524256361e+00,3.738238923197134689e+00,2.192129576268832647e+00,-6.536198333872863531e-01,-4.347830150120901571e+00,-3.271098927442313453e+00,1.513191535367987284e-01,1.761329159663900523e-01,-9.174807892856886582e-01,1.884146319605221720e+00,-2.883701118708721811e+00,-5.566526029578419132e-01,-2.373947187680502946e-02,-1.382503326239452324e-02,-2.351845569038542028e+00,-1.551318842096206518e+00,-3.943785393048546695e-01,8.285258823085281943e-01,1.089006854791709222e-01,4.516101704194909194e-01,9.801831714220620162e-01,-1.108369403713817425e+00,-2.883787113630210674e-01,-2.108116427392251468e-01,-1.582493795116737934e+00,1.519888094188659000e+00,1.378093259038585483e+00,-1.334386394403844101e+00,-1.180463797287996108e+00,-1.146131278024008215e-01,-4.963213348305053341e-01,1.229194001655982693e-01,1.512854743965066362e+00,2.211681248786012688e+00,-1.871083383550705248e+00,-2.287016195590754197e+00,3.516570352323871718e-01,1.495597983480795978e+00,-4.075176943438492683e-01,-1.062306422585133747e+00,1.288675286010574350e+00,2.846642460763939120e+00,1.287657922257475329e+00,2.282062090293205614e+00,6.489586717770576829e-01,-1.846083087435455017e-01
29301,7.395559170904029145e+00,-5.143334281995151080e+00,-3.711398101090245483e+00,9.719437787856828326e-01,-2.183848429337128749e+00,-2.580944831808679396e+00,6.981382212517564523e-02,1.692380956715999529e+00,-2.251273164476748967e+00,-1.632559103775912845e+00,-2.544530665710887707e+00,-7.334608348711615378e-01,-6.760324261360753928e-01,-1.480872330355420319e+00,2.509667051324055986e-01,1.939764327207550987e-01,-9.661880342348881934e-01,-2.172248955156514505e+00,-2.052972311638251668e+00,7.613918545371466118e-02,-1.727227962968131747e+00,-2.422138947285917610e+00,-1.212921758868522382e+00,1.339965632888736158e+00,2.896329134320545950e+00,2.299499004620858766e+00,-4.553467606887616481e-02,-1.462014228005601879e+00,-2.444976157859433119e+00,-1.701512039825037181e-01,4.621494414534534023e+00,-2.539893124880265862e-01,-2.933554270453033297e+00,1.098710490426072273e+00,-2.929920648421998841e+00,2.073978778319817806e+00,-6.042661793422864358e-01,-6.762862896469895579e-01,-1.834044331058356070e+00,2.474447346802824299e+00,-1.586531425315248045e+00,1.024757242822940784e+00,2.500000754257825641e-01,1.887654772107744572e+00,2.034125520593900838e+00,9.727973531775859772e-01,-7.383111440295045957e-01,1.921158149342749200e+00,2.507736012944850046e+00,-5.349269493784213347e-01,4.674138903413238011e-01,2.556905777980095440e+00
